spotify_id,name,followers,popularity,genres,chart_hits
1O3sO8IS9U6jkX4AdEza4A,Birgitta Haukdal,886.0,22,['icelandic pop'],['is (1)']
4qXTQzszopFkaczDBQCowt,Eden Meiri,59797.0,38,['israeli pop'],['il (7)']
0EApsGQMdUG9H7HYgq7Dcy,Tony Raw,2285.0,26,['greek trap'],['gr (1)']
7C2pvRxwjxaKEWx2WPL8Vt,MariKuroso,2.0,0,[],['hk (1)']
7Bl9s8h4F1jcX1aJYHBpfm,Chacho Ramos,41955.0,49,"['cumbia pop', 'cumbia uruguaya', 'plena uruguaya']",['uy (2)']
3SRes7eoE3xRodLopFKXWb,Rozh,17725.0,40,"['swedish drill', 'swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']",['se (3)']
5PDgLqcjqJ6UCvy0twzoMJ,Pasandola Bomba,14094.0,28,['cumbia pop'],['uy (1)']
20mCdWSz6PqFQof9gFFJ1r,Alvaro,92127.0,38,"['dutch house', 'electro house', 'progressive electro house', 'sky room']","['dk (1)', 'lv (1)', 'lt (1)', 'sk (1)', 'ch (1)']"
7hFMVWhMjNUn8Kb63JnacG,KRISTIN,2410.0,36,"['norske viser', 'norwegian pop']",['no (1)']
4CNv5s1ekgsBNtfQvtaKUe,Alexander Jarl,2515.0,20,"['icelandic hip hop', 'icelandic pop']",['is (25)']
2hEKer00BCTbnluLPC0Mbr,Shaimaa ElShayeb,5803.0,32,['egyptian pop'],['sa (1)']
4ZsSCvTFG2Krx3AyQ6vHzk,Malique,165752.0,39,"['classic malaysian pop', 'malay rap', 'malaysian hip hop', 'rock kapak']",['my (1)']
06b0PVIb5NyTyynihffnYS,CashnOut Esco,23.0,0,[],['bg (1)']
50PlAIy0jv3INiwksQtCeh,比莉,629.0,37,[],['tw (1)']
2EFpb61Lpi0l5ldOiqbZkK,Landy,656075.0,61,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']","['be (1)', 'fr (42)']"
7n5AyMXmeRYTxEjG8JaLuS,QUEENDOM,1125.0,1,[],['tw (1)']
5AUIOCOwfhbmaASDMPjvhw,6ixth Sense,85187.0,42,"['classic malaysian pop', 'malay rap', 'malaysian indie', 'malaysian pop', 'rock kapak']",['my (1)']
4IYocudwewhFDpAErwolWM,Wan Thanakrit,219688.0,42,['thai pop'],['th (5)']
3CygdxquGHurS7f9LjNLkv,Little Big Town,2532174.0,66,"['contemporary country', 'country', 'country dawn', 'country road']","['us (3)', 'ca (1)', 'my (1)', 'ph (1)', 'sg (1)', 'tw (1)']"
5CgEfDBwyIs9dcy8gpabRH,Litromenoi,36.0,0,[],['gr (1)']
0esUZwk3FcZiAH1fXa66dU,Max Manie,44874.0,48,"['deep tropical house', 'new french touch', 'tropical house']",['pt (1)']
6dhfy4ByARPJdPtMyrUYJK,Yerin Baek,467019.0,58,"['k-pop', 'korean pop']","['hk (1)', 'my (1)', 'sg (1)', 'kr (10)', 'tw (1)']"
6wgdTtjcI9FJnFJuJz70C4,منصور الوايلي,39628.0,29,['sheilat'],"['sa (1)', 'ae (1)']"
469rPlDFAryMc5xWCb77jD,Eve Hotti,138.0,2,"['finnish dance pop', 'finnish idol pop']",['fi (1)']
3QkhrBoDxbCaX6B7KxfAXk,Innuendo,15643.0,29,['classic malaysian pop'],['my (1)']
6vAJpFtiQ7xPtkArtCnHfr,Avi Aburomi,33456.0,47,['israeli pop'],['il (2)']
24KPNVdpY6Sx0JaApiLOsr,Marou Chenko,9548.0,40,[],['fr (2)']
4JNfz6aO9ZFz0gp5GY88am,Hey Violet,975300.0,56,"['alt z', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']","['bg (1)', 'lv (1)']"
3nohf4qILMr5aUSOsolwxB,Jona Lewie,7915.0,35,['new wave pop'],"['gb (1)', 'at (1)', 'de (1)', 'ie (1)', 'nl (1)', 'ch (1)']"
1H8lEfbUpbcXWFqbW9BMro,WŁODAR,7333.0,50,['polish hip hop'],['pl (1)']
4RnzpVhMevUeU16FlV4e3e,Valentina Ploy,15088.0,45,[],['th (3)']
5bgfj5zUoWpyeVatGDjn6H,K CAMP,1496980.0,62,"['atl hip hop', 'hip hop', 'melodic rap', 'pop r&b', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'viral rap']","['us (4)', 'be (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'ee (1)', 'gr (1)', 'is (1)', 'lv (1)', 'mt (1)', 'ro (1)', 'za (1)']"
1MicVtcHS3vuNVCrd1un7s,Nikos Oikonomopoulos,311961.0,51,['greek pop'],"['cy (13)', 'gr (17)']"
4Sdxz1flOuRiXXi77nGzhG,Gísli Pálmi,4645.0,29,"['icelandic hip hop', 'icelandic pop']",['is (11)']
2BAG03enVzZgv9Tb2hqImG,ALP,6982.0,41,['rap francais'],"['be (1)', 'fr (1)']"
4ks0U8OPjP7ygU1vdvWb4M,Lipa,36481.0,44,"['jewish pop', 'polish hip hop']",['pl (2)']
6AkOKJrWF8gbAw87VJGphH,OMVR,1834.0,22,['scandinavian r&b'],['no (3)']
1xhTkIWAZxPeZpJWbjClqL,Bahroma,15109.0,39,"['ukrainian indie', 'ukrainian rock']",['ua (1)']
6Shas1ACrMl25XHgTrzxeo,Hedley,197816.0,49,"['canadian pop', 'canadian rock', 'neon pop punk', 'pop quebecois', 'pop rock']","['ca (6)', 'nz (1)']"
7mUBMaZW1MXGswaneb0JTT,Macaco,406831.0,60,"['latin alternative', 'spanish pop']",['es (2)']
0tTS475qIqv3KXYZMXjsYy,Lorenzo Fragola,421359.0,51,"['italian adult pop', 'italian pop']",['it (15)']
2YFvN3qj5M2AMSQZ3jP1pD,Raps On The Run,6114.0,42,['greek drill'],['gr (4)']
00TKPo9MxwZ0j4ooveIxWZ,Loote,192676.0,61,"['alt z', 'australian pop', 'dance pop', 'electropop', 'indie poptimism', 'nyc pop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house', 'uk pop']","['us (1)', 'be (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'cz (1)', 'ee (1)', 'gr (1)', 'hk (1)', 'hu (1)', 'id (1)', 'lv (1)', 'lt (1)', 'lu (1)', 'my (2)', 'mt (1)', 'pl (1)', 'pt (1)', 'sg (2)', 'sk (1)', 'ch (1)', 'th (1)', 'vn (1)']"
4x5ldH1RO3ezKX4ZVd3CUo,Amber Kuo,53140.0,36,"['mandopop', 'taiwan pop']",['tw (4)']
3PpfvyyncoZ79IgYe0Uls0,HOMIES,55256.0,59,"['k-rap', 'korean underground rap']",['kr (5)']
00lso8Pn9lzTFTVvjcFZeg,Miguel Alves,2497.0,6,[],['pt (1)']
41AbNVba2ccpmcc9QtOJE7,Kings of Convenience,692359.0,61,"['bergen indie', 'melancholia', 'norwegian indie']","['tw (1)', 'tr (1)']"
4MWAnJ0UPEmTr2i3AZvXjW,Triana Iglesias,496.0,15,[],['no (1)']
0fFgT6tqYswF6TozhqaEJF,Lion Music,541.0,16,[],"['ar (1)', 'py (1)', 'es (1)', 'uy (1)']"
49faW2w8eguUIAG5c85KcD,Venerus,89017.0,55,"['indie rock italiano', 'italian hip hop', 'italian indie pop', 'milan indie', 'r&b italiano', 'rome indie']",['it (3)']
7axEazQlDDxu7KBQyFTfoC,Moncrieff,17718.0,48,[],['ie (1)']
30BSBWLKnYJION1lCPugXc,Santa RM,551339.0,58,"['latin hip hop', 'mexican hip hop']",['mx (1)']
6Ud6RjvNXVe39mKiGUb7zE,Pastor Lopez,203454.0,52,"['cumbia', 'musica popular colombiana', 'tropical']",['co (7)']
4tz2e3xNNenv5JbUy7FcwA,Zappi,78.0,0,[],['at (1)']
2eGAHWide96MItPXtwxMr2,WIER,7819.0,48,[],"['at (1)', 'de (1)', 'ch (1)']"
1HOeqtP7tHkKNJNLzQ2tnr,Everything Everything,256418.0,54,"['alternative dance', 'experimental pop', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave']",['gb (3)']
3o8cYRPXjcJdRkuYslLcPr,Þórdís Birna Borgarsdóttir,25.0,0,[],['is (3)']
5abWpggjZABRz6VzlVjzyo,Mila Crowell,842.0,15,['christmas instrumental'],['se (1)']
6v8pFbihIDnlV6freVYMmZ,Carpark North,50484.0,40,"['danish pop', 'danish pop rock']",['dk (1)']
4fmvA5uVlZUNsje29D1PaW,Milk & Bone,58163.0,41,"['canadian electropop', 'indie quebecois', 'quebec indie']",['ca (1)']
1sjw4xq2pAWy5Vdgba5QAt,Henry,447226.0,56,"['k-pop', 'korean pop']","['id (1)', 'my (1)', 'sg (1)', 'tw (2)', 'th (1)']"
4RQD9sLNxC20K1jWhJL0Et,MGP Allstars 2016,841.0,9,['mgp'],['dk (1)']
6olWbKW2VLhFCHfOi0iEDb,Hudson Mohawke,126590.0,55,"['electronica', 'purple sound', 'scottish electronic', 'scottish hip hop', 'uk bass', 'uk experimental electronic', 'wonky']",['pl (1)']
77qukKzmdI5BeMBR7WGUrN,Aaron Smith,259337.0,64,['chicago house'],"['ar (1)', 'bo (1)', 'br (1)', 'cl (1)', 'co (1)', 'cr (1)', 'do (1)', 'ec (1)', 'eg (1)', 'sv (1)', 'ee (1)', 'gt (1)', 'hn (1)', 'hu (1)', 'lv (1)', 'lt (1)', 'mt (1)', 'mx (1)', 'ma (1)', 'ni (1)', 'pa (1)', 'py (1)', 'pe (1)', 'sa (1)', 'sk (1)', 'tr (1)', 'ae (1)', 'vn (1)']"
1sLot73qJ4Vbh4nPuwzvj9,Salamandra,90874.0,39,['paraguayan rock'],['py (16)']
1DjZI46mVZZZYmmmygRnTw,Reality Club,171957.0,59,"['indonesian indie', 'indonesian pop']",['id (1)']
2UwqpfQtNuhBwviIC0f2ie,Damso,3860495.0,75,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']","['be (73)', 'fr (80)', 'lu (61)', 'ma (28)', 'ch (64)']"
4uqLTGjUGQFIxQ2XVm9TqR,Gaale galee,1887.0,0,[],['cl (1)']
4m4SfDVbF5wxrwEjDKgi4k,Cher Lloyd,2578174.0,62,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'talent show', 'uk pop']","['hk (1)', 'my (1)', 'mt (1)', 'nz (1)', 'ph (2)', 'sg (1)', 'tw (1)']"
2J3GRVoWu5gtAxolROdIVl,N-KING,646.0,1,[],['in (1)']
2oy9qGLJFdgnJGcEYyZGmZ,Bliznacite,3388.0,28,"['bulgarian hip hop', 'bulgarian pop', 'bulgarian trap']",['bg (2)']
0ndVqPlOidgsJ4yB3Fc5ec,Adexe & Nau,593944.0,49,['latin viral pop'],"['ar (1)', 'co (2)', 'do (1)', 'es (1)']"
5hKGLu4Ik88FzWcTPhWNTN,INTERWORLD,15371.0,66,[],"['ee (2)', 'lv (1)', 'lt (2)', 'sa (1)', 'ua (1)']"
3rlKqNmhaP9UiC0wFQyFS3,Raf,372353.0,52,"['classic italian pop', 'europop', 'italian adult pop']",['it (1)']
2iKQuUgHVzIgpvxtnwrTwS,Chasey Negro,365.0,3,['luxembourgian hip hop'],['lu (1)']
7jxDHM0eMYkiSXHc5tPqSr,Särre,1823.0,35,['finnish dance pop'],['fi (6)']
7IJD8FXjSCfVmQEvW6VBNd,Camila e Haniel,12693.0,20,[],['br (1)']
3VgOKuwKvAYU4aT7atESfM,Nagy Bogi,2772.0,31,['hungarian pop'],['hu (1)']
6g0mn3tzAds6aVeUYRsryU,The War On Drugs,840714.0,60,"['indie rock', 'philly indie']","['au (1)', 'be (2)', 'ie (1)']"
3qRvCqwnlIkslMRuGncS2M,Little Strong,4.0,0,[],['at (2)']
4B3aifxHtpcKHuNi12lmSt,WATTS,7513.0,47,[],"['fi (1)', 'no (1)', 'za (1)', 'kr (1)', 'tw (1)', 'th (1)']"
53fwP60M1QNPDiXALVMeOs,zxcursed,65151.0,49,"['russian hip hop', 'ukrainian viral pop']","['ru (1)', 'ua (4)']"
4sh0yr2z7vdKqzahUgQ5Oi,GeG,39336.0,43,"['j-rap', 'japanese r&b']",['jp (1)']
1uvhwixGrZkuT2gpQQWgYb,Miss Caffeina,178660.0,51,"['latin rock', 'spanish indie pop', 'spanish modern rock', 'spanish pop', 'spanish rock']",['es (1)']
1pQtc9O0CKJYhvaICw39z9,DENZO,80940.0,43,"['french hip hop', 'pop urbaine', 'rap francais']",['fr (2)']
6Rmg5JiRphFMlhkwGNl9Fu,Tom Gregory,80773.0,61,['uk pop'],"['at (6)', 'be (1)', 'fr (3)', 'de (3)', 'lu (3)', 'no (1)', 'se (1)', 'ch (3)']"
0Eut5QznLvyg3SARJKkp0Y,Preston Hudman TG,0.0,0,[],['hk (1)']
0mALzjMaKXiSauA1QuXYLY,Rasputin,3110.0,29,['merengue'],['do (1)']
1RQaTNChwekPJrzDttGzT2,Blåsemafian,3730.0,39,['eurovision'],['no (1)']
4tLUiRuS5pMJRavaw6utMb,Mihaela Fileva,22601.0,29,"['bulgarian pop', 'bulgarian r&b']",['bg (4)']
6Smy5hRNvMoK4C5DYiLDI8,WeddingCake,1155.0,34,[],['de (1)']
4Gbn1gCF4FzZ08ST13lesv,Soarito,19428.0,37,['rap angolano'],"['lu (1)', 'pt (1)']"
4itYEciRGKzdy6XwBQeaYl,Sezer Sarıgöz,29904.0,59,"['turkish pop', 'turkish trap pop']","['cy (1)', 'tr (2)']"
1hKEBSwDGhKmshGFWiWm7S,Lesley Roy,20434.0,33,['candy pop'],"['is (1)', 'lt (1)']"
2IKdK6PbitvCiXt1t2bPU6,Mesita,202562.0,60,"['rap uruguayo', 'trap latino']","['ar (3)', 'uy (14)']"
3XC57xz74X3xUi1hv4mge1,Winona Oak,110446.0,56,"['alt z', 'electropop', 'pop', 'swedish pop', 'uk pop']",['no (1)']
0wHeZY93Ede0g1jXaWsiFS,LPB Poody,108087.0,52,"['florida rap', 'viral rap']",['us (1)']
4aEnNH9PuU1HF3TsZTru54,Caribou,609257.0,56,"['alternative dance', 'electronica', 'electropop', 'folktronica', 'indie rock', 'indietronica', 'intelligent dance music', 'new rave']","['au (1)', 'ie (1)']"
58Aady92Ax4EADOATwDJWC,Mostafa el Degwy,93666.0,28,['mahraganat'],['eg (2)']
2eGbmJfjYbZatbebJxY6PD,Räpfaija,4004.0,33,[],['fi (2)']
0XRkZikEumDTaGGE9mW8HA,2 Engel & Charlie,916.0,50,[],['de (1)']
03TjpiMEGAvMzsprcxBL6f,MinChen,3103.0,15,['malaysian mandopop'],['tw (1)']
56g4P11Gxl7nROZBbm8X3F,prodby668,40189.0,61,['sped up'],['sa (1)']
4Qv21cLGHUxyffRHV7vaUp,Sarath Santosh,1808.0,41,['tollywood'],['in (1)']
6B72wjgAkhvxTVCL6xS6mC,Stephen Puth,210952.0,48,[],['pl (1)']
0FINyNBXqnTlRC4dvpSeSb,Gyllene Tider,147077.0,50,"['classic swedish pop', 'danspunk', 'swedish pop']",['se (7)']
3P3RdEfqD4cdcmenFZB1ok,PRODUCE X 101,157065.0,32,"['k-pop boy group', 'k-pop reality show']","['id (2)', 'th (2)']"
20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,3457554.0,77,"['canadian contemporary r&b', 'pop', 'r&b']","['us (4)', 'ca (9)', 'id (4)', 'my (2)', 'ph (1)', 'za (7)', 'th (1)']"
02bFE19EZ1hxEYCic1foqS,Lior Narkis,114999.0,47,"['israeli mediterranean', 'mizrahi']",['il (5)']
1UvsiRB2EarPibq6XRl9Sv,Pricetagg,117946.0,45,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",['ph (1)']
0GnuCXvnvVtX5DShryuyp9,Aiza Seguerra,521643.0,49,['opm'],['ph (1)']
6nWoudLNCfWwFYW0h2HTb1,Faycel Sghir,211156.0,39,"['moroccan pop', 'rai', 'tunisian pop']",['ma (1)']
71k6SmcYKiIPq8M2RxK2Jr,Nik & Jay,174358.0,53,['danish pop'],['dk (30)']
0DPc9vCgjUnh670lRhqeZf,Medial Banana,15610.0,36,['czsk reggae'],['sk (4)']
6WAnQfBWB7ddhujPsFQ0pG,Lauty Gram,9811.0,52,[],"['ar (1)', 'uy (1)']"
65n54pnZmAkSwbNDYY3B0h,Emilio,25576.0,0,[],['dk (2)']
5n9E5vGRtLsPzqk39eA29T,Keywest,31718.0,34,['irish pop'],['ie (1)']
51sob9QZyfLff9XqvYluN5,Sezairi,97094.0,57,"['singaporean pop', 'singaporean singer-songwriter']","['id (1)', 'my (1)', 'ph (1)', 'sg (2)']"
5Q81rlcTFh3k6DQJXPdsot,Mura Masa,619238.0,65,"['channel islands indie', 'hyperpop', 'vapor soul']","['gb (4)', 'au (3)', 'at (1)', 'be (2)', 'dk (1)', 'ee (1)', 'de (1)', 'is (1)', 'ie (2)', 'lv (1)', 'lt (1)', 'lu (1)', 'nz (2)', 'no (1)', 'pl (1)', 'sk (1)', 'ch (1)']"
2xjp1njSsecnNhjgKZ35Ok,Silly Fools,892131.0,50,"['thai indie rock', 'thai pop', 'thai rock']",['th (3)']
3tzGw9NqzYMoMld5N3EHnA,「四分衛」樂團主唱阿山,26.0,0,[],['tw (1)']
3MM8mtgFzaEJsqbjZBSsHJ,Bloc Party,1036149.0,60,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock']",['au (1)']
1I74GELlem5XmPTKYIdb3i,Renne Dang,99444.0,46,"['czech hip hop', 'czsk hip hop']","['cz (38)', 'sk (1)']"
4jvSWWCldt8S60klczrNev,MOZGI,152909.0,41,"['russian pop', 'ukrainian hip hop', 'ukrainian pop']",['ua (1)']
52pZdxQOveAPXgT2kA0UW9,7zava,98.0,18,[],['ma (1)']
2JQCG349xGvlhwEkK4qWoz,Thitis,49904.0,39,"['greek hip hop', 'greek underground rap']",['gr (1)']
2ew9JvyyuOGkhahuwdovDq,Secondcity,74277.0,53,"['deep groove house', 'disco house', 'house', 'pop dance', 'uk dance', 'uk house']",['gb (1)']
52VqIv9iDcmGRrg9tzsEF0,Orkestrated,18381.0,42,"['melbourne bounce', 'melbourne bounce international']",['hu (1)']
3JPKPnzWJGjccn8SnjwA5i,Agam Buhbut,179112.0,51,['israeli mediterranean'],['il (10)']
4SpsVETdnMLwPHyOW0FlQz,队长,44661.0,54,['chinese viral pop'],"['my (2)', 'sg (2)', 'tw (2)']"
2CQHyfluB4mliyv193Qn2L,David Rees,258704.0,49,['latin viral pop'],"['ar (1)', 'cr (1)', 'ec (1)', 'es (1)', 'uy (1)']"
1AKNroq6zJX4DlJaA0dcKw,Frisco,50854.0,45,"['grime', 'uk alternative hip hop', 'uk hip hop']",['gb (1)']
0oqztPFMzRb85bTP0guGXl,IsisWampler68,2356.0,0,[],['ni (1)']
50YiAJFQLuv0Ncrl9zuhZq,Master Sina,97937.0,34,"['arabic hip hop', 'rap tunisien', 'tunisian pop']",['ma (1)']
1D34O3ftIxPfbMN7bVVSPS,Ewert and the Two Dragons,26040.0,28,"['estonian indie', 'estonian pop', 'estonian rock']","['ee (19)', 'lv (1)']"
7JMwO9tyFPMsb2KnsJqZlp,B Young,339425.0,61,"['afroswing', 'london rap', 'uk hip hop']","['gb (6)', 'cy (1)', 'ie (1)', 'mt (1)']"
5c85xFPeByxXG1BoRXxXbl,Elly Vilhjálms og Ragnar Bjarnason,45.0,0,[],['is (1)']
0cA9DRt344kHIuWkY87dEk,PRNY,24186.0,38,['romanian trap'],['ro (10)']
2RP4pPHTXlQpDnO9LvR7Yt,Lianne La Havas,843530.0,58,"['alternative r&b', 'british soul', 'indie soul', 'neo soul', 'pop soul', 'soul']","['gb (1)', 'ie (1)']"
4cs69pYfuSAQyBzbOJOHrE,Lennard Ellis,456.0,9,[],['lu (1)']
1pHMYguhayIoXmPjoOUyu3,HAECHAN,96223.0,44,[],"['id (1)', 'kr (1)', 'th (1)']"
65nLHsd1qvpjrzK4pGbEpC,Gourov-Roshin,0.0,51,[],
3x6FwiNj93pnxxMDNRA1IR,Hồ Quang Hiếu,245205.0,32,['v-pop'],['vn (3)']
48wDYb8J9emrtnfRJvYEdZ,Lakko,18549.0,26,[],['fi (1)']
0BHm7qbh3ENxvXzkQAG7MP,Mari Fernandez,811853.0,76,"['arrocha', 'arrochadeira']","['br (11)', 'py (2)', 'pt (2)']"
2P9JaCtpbQSuZOgvtPrUJ8,Jass Manak,3246389.0,64,"['desi hip hop', 'desi pop']",['in (12)']
6vOy615UtT0jlO84wOniIE,TIA,2.0,0,[],['vn (1)']
7mP8fPbxbcw0iLEO47t2lM,Vingadora,149110.0,27,['axe'],['br (2)']
4PzYKhC14sTJNEr0dzoo0d,Luísa Sonza,3744366.0,77,"['funk carioca', 'pop nacional']","['br (24)', 'pt (10)']"
6LWyVEIBnx7MoRBhQxu9om,Anurag Kulkarni,567559.0,65,['tollywood'],['in (5)']
2HPiMwJktBXqakN0hnON2R,Lous and The Yakuza,177343.0,53,['belgian pop'],['it (3)']
3h9YTec0GeWBcIFCFJRDgG,Mohamed Zizo,11996.0,24,['mahraganat'],['eg (1)']
6HqmlsfifsmffzFxQoSZBC,Grøøvy Wave,452.0,22,['chinese melodic rap'],['tw (1)']
3vQ2DVwzWWorNTS3kObltH,Rake,12782.0,42,[],['jp (1)']
3WhKStgXqBomTpLZr6Q07a,Rob Nunes,76054.0,28,[],['br (2)']
5M3yup4FuAOrnLhv3Ximg6,B5,4833.0,26,['thai worship'],['th (4)']
2btodWRF2aoshNisaYZhMc,mgng,89846.0,55,['polish hip hop'],['pl (2)']
5udW05zLTeswVyS7fTHdlc,Huyền Tâm Môn,15555.0,35,['v-pop'],['vn (2)']
12Zk1DFhCbHY6v3xep2ZjI,070 Shake,386511.0,63,['new jersey rap'],"['ie (1)', 'mt (1)']"
65gL397VToxBjWk3kfPTpV,Billo's Caracas Boys Vs. Los Melódicos,8389.0,28,[],['sv (1)']
5qnTE25tEuKnqAII9NT38u,Uru Whetu,6698.0,35,"['pacific islands pop', 'waiata maori']",['nz (1)']
48XeauxB5rhLPXPtACuuUR,Katastrofe,70665.0,47,['norwegian pop'],['no (19)']
2Rum2rwDio2My0Md24m3Oa,Fly Project,89350.0,53,['romanian pop'],"['ar (1)', 'cl (1)', 'cr (1)', 'ec (1)', 'sv (1)', 'fr (1)', 'gt (1)', 'hn (1)', 'it (1)', 'mx (1)', 'pa (1)', 'pl (1)', 'ro (1)', 'sa (1)', 'es (2)', 'uy (1)']"
38epWdyauFwdRkldqUMfWE,Chucky73,144033.0,60,"['dominican pop', 'trap dominicano', 'trap latino']",['do (10)']
19mMHUyLK5uYyg9D14yJP6,Enisa,47947.0,46,[],['ma (1)']
5ElZnSkmzaDnZykhi1wjj5,Mehdi Mouelhi,1665.0,28,['rap tunisien'],['ma (1)']
4QvI3PrYRXq9A2UbeQAKH6,Elias Abbas,16268.0,41,"['swedish hip hop', 'swedish trap pop']",['se (5)']
3s4iTKRp9wGJFYyn5Bo8Pq,Luigui Bleand,28142.0,47,[],"['do (4)', 'ie (1)']"
5aPH21KxzBBb7SZTpuITrC,Willy Moon,20593.0,30,['shimmer pop'],['nz (1)']
7nTJiFjyiKrXA9ZfWmyl5o,Ray Dee Ohh,19466.0,40,"['classic danish pop', 'danish pop', 'dansktop']",['dk (1)']
3DoYGi5spOR9sIqjdkf2R4,Coup,18757.0,39,"['german hip hop', 'german underground rap']",['de (11)']
7E0mpj5iDxk5GyZEatHffo,Topi Latukka,588.0,26,['finnish pop'],['fi (3)']
2kazDx7VLQZEI2FdBZbGgd,Abbaz,1945.0,14,[],['dk (1)']
5bUGkhve6dkRRnwUH12IHW,Uchana Amit,7443.0,47,[],['in (1)']
1GVRoyErxhZGdvmOKGO7W7,Mahmoud Al Turky,413753.0,42,"['khaleeji iraqi', 'khaliji']","['sa (3)', 'ae (2)']"
1gWjcmBsveEYMxOZ0VRi32,Koffee,596561.0,61,"['dancehall', 'dancehall queen', 'jamaican dancehall', 'modern reggae']","['gb (2)', 'cr (1)', 'pa (1)']"
5iBphIrmXEjfrqiuz5y6pY,Mango,63317.0,47,"['classic italian pop', 'italian adult pop']",['it (7)']
5j11BMuSj9oaTlYqHKAjqB,Doddy,62053.0,41,"['manele', 'romanian pop', 'romanian trap']",['ro (1)']
4t975kkTMdq3XVgfkuKKgu,Music With Edgar,27121.0,27,[],['no (1)']
1wTKlkGklPb1JMTVUIwAoj,Billy Boyd,18832.0,43,['middle earth'],"['cz (1)', 'is (1)']"
4NHQUGzhtTLFvgF5SZesLK,Tove Lo,3088737.0,75,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop', 'uk pop']","['us (6)', 'gb (4)', 'ar (4)', 'au (4)', 'at (4)', 'be (4)', 'bo (4)', 'br (4)', 'bg (9)', 'ca (5)', 'cl (4)', 'co (4)', 'cr (4)', 'cy (2)', 'cz (7)', 'dk (7)', 'do (4)', 'ec (4)', 'sv (4)', 'ee (12)', 'fi (12)', 'fr (4)', 'de (4)', 'gr (8)', 'gt (4)', 'hn (4)', 'hk (5)', 'hu (11)', 'is (5)', 'id (1)', 'ie (4)', 'it (4)', 'lv (8)', 'lt (13)', 'lu (4)', 'my (5)', 'mt (7)', 'mx (4)', 'nl (4)', 'nz (5)', 'ni (2)', 'no (19)', 'pa (4)', 'py (4)', 'pe (4)', 'ph (5)', 'pl (9)', 'pt (5)', 'sg (5)', 'sk (10)', 'es (5)', 'se (23)', 'ch (4)', 'tw (8)', 'tr (4)', 'uy (4)']"
06eTdzI1FA6c2cPQAeVHY2,Miss Montreal,187055.0,52,"['dutch pop', 'dutch rock']",['nl (11)']
0vX16aPLB5IGeyzFDHBm6T,Sx1nxwy,1917.0,48,[],['ua (1)']
238sAYFHJ5xjqnPl62Qpxs,Kita Pena,23770.0,28,['paraguayan rock'],['py (1)']
7KdmibNmW5J0q5YtGnJqQ8,Nadson O Ferinha,67132.0,45,['arrocha'],['br (2)']
0O6y1pr1YIKq65c6N3sI9c,DIAMOND MQT,123576.0,41,"['thai hip hop', 'thai trap']",['th (1)']
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,4746282.0,71,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap', 'viral rap']","['us (7)', 'gb (3)', 'ar (1)', 'au (3)', 'at (3)', 'be (3)', 'bo (1)', 'br (1)', 'bg (3)', 'ca (10)', 'co (1)', 'cr (1)', 'cy (3)', 'cz (3)', 'dk (4)', 'do (1)', 'ec (1)', 'eg (2)', 'sv (1)', 'ee (3)', 'fi (3)', 'fr (1)', 'de (3)', 'gr (3)', 'gt (1)', 'hn (1)', 'hk (3)', 'hu (3)', 'is (4)', 'in (1)', 'id (1)', 'ie (3)', 'il (3)', 'it (1)', 'jp (1)', 'lv (3)', 'lt (3)', 'lu (3)', 'my (2)', 'mt (3)', 'mx (1)', 'ma (2)', 'nl (3)', 'nz (3)', 'ni (1)', 'no (4)', 'pa (2)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (1)', 'pt (3)', 'ro (3)', 'ru (1)', 'sa (2)', 'sg (2)', 'sk (3)', 'za (2)', 'kr (1)', 'es (1)', 'se (4)', 'ch (3)', 'tw (3)', 'th (2)', 'ua (1)', 'ae (3)', 'vn (1)']"
3OkT1SRceq0PfwGWmTvFab,4Korners,1138.0,45,['toronto rap'],['lu (1)']
7d1wBAl5FEvOENbACiZIYZ,Pelo D'Ambrosio,68515.0,32,['folklore peruano'],['pe (1)']
18mGtkaRoIjbOaGT1rykKP,Freddy Quinn,32986.0,42,"['classic schlager', 'seemannslieder', 'vintage schlager', 'volksmusik']","['at (1)', 'de (1)']"
3fbieTa6CXiJZ9iTMR9yeO,Cannabis Club ATL,9651.0,0,[],['id (1)']
